route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
22,1131,1107407,Walkerville8,,0,791,154188,0,0
22,1133,1105048,Walkerville8,,0,1098,154191,0,0
22,1133,1105718,Walkerville8,,0,1098,154191,0,0
22,1133,1106233,Walkerville8,,1,1098,154204,0,0
22,1131,1107680,Walkerville8,,1,791,154204,0,0
22,1131,1107682,Walkerville8,,1,791,154204,0,0
22,1131,1107684,Walkerville8,,1,791,154204,0,0
22,1133,1105708,Walkerville8,,0,1098,154191,0,0
22,1134,1102489,Walkerville8,,1,1246,154204,0,0
22,1131,1107208,Walkerville8,,0,791,154188,0,0
22,1131,1107403,Walkerville8,,0,791,154188,0,0
22,1131,1107676,Walkerville8,,1,791,154204,0,0
22,1131,1107678,Walkerville8,,1,791,154204,0,0
22,1133,1105738,Walkerville8,,0,1098,154191,0,0
22,1133,1106213,Walkerville8,,1,1098,154204,0,0
22,1131,1107352,Walkerville8,,1,791,154204,0,0
22,1131,1107409,Walkerville8,,0,791,154188,0,0
22,1133,1105078,Walkerville8,,0,1098,154191,0,0
22,1133,1105698,Walkerville8,,0,1098,154191,0,0
22,1133,1106203,Walkerville8,,1,1098,154204,0,0
22,1137,1105862,Walkerville8,,1,1656,154204,0,0
22,1137,1106197,Walkerville8,,1,1692,154204,0,0
22,1135,1105045,Walkerville8,,0,1394,154191,0,0
22,1133,1102458,Walkerville8,,1,1097,154204,0,0
22,1136,1102501,Walkerville8,,1,1543,154204,0,0
22,1133,1102508,Walkerville8,,1,1097,154204,0,0
22,1131,1107350,Walkerville8,,1,791,154204,0,0
22,1131,1107411,Walkerville8,,0,791,154188,0,0
22,1133,1105033,Walkerville8,,0,1098,154191,0,0
22,1135,1105030,Walkerville8,,0,1394,154191,0,0
22,1137,1102517,Walkerville8,,1,1693,154204,0,0
22,1136,1105861,Walkerville8,,1,1506,154204,0,0
22,1136,1106196,Walkerville8,,1,1542,154204,0,0
22,1136,1105036,Walkerville8,,0,1543,154191,0,0
22,1136,1105066,Walkerville8,,0,1543,154191,0,0
22,1133,1105068,Walkerville8,,0,1100,154191,0,0
22,1133,1105688,Walkerville8,,0,1097,154191,0,0
22,1133,1105713,Walkerville8,,0,1097,154191,0,0
22,1137,1105722,Walkerville8,,0,1693,154191,0,0
22,1134,1102449,Walkerville8,,1,1245,154204,0,0
22,1137,1102492,Walkerville8,,1,1695,154204,0,0
22,1137,1102462,Walkerville8,,1,1692,154204,0,0
22,1134,1102464,Walkerville8,,1,1245,154204,0,0
22,1136,1106206,Walkerville8,,1,1543,154204,0,0
22,1136,1106236,Walkerville8,,1,1543,154204,0,0
22,1133,1105038,Walkerville8,,0,1097,154191,0,0
22,1136,1105711,Walkerville8,,0,1543,154191,0,0
22,1130,1100892,Walkerville8,,1,768,154204,0,0
22,1130,1101084,Walkerville8,,0,768,154188,0,0
22,1133,1106193,Walkerville8,,1,1097,154204,0,0
22,1133,1105858,Walkerville8,,1,1061,154204,0,0
22,1133,1106208,Walkerville8,,1,1097,154204,0,0
22,1137,1106227,Walkerville8,,1,1693,154204,0,0
22,1136,1105081,Walkerville8,,0,1543,154191,0,0
22,1137,1105082,Walkerville8,,0,1693,154191,0,0
22,1135,1102460,Walkerville8,,1,1392,154204,0,0
22,1134,1102474,Walkerville8,,1,1246,154204,0,0
22,1135,1102510,Walkerville8,,1,1392,154204,0,0
22,1136,1105701,Walkerville8,,0,1543,154191,0,0
22,1137,1105702,Walkerville8,,0,1693,154191,0,0
22,1133,1105733,Walkerville8,,0,1097,154191,0,0
22,1137,1106217,Walkerville8,,1,1693,154204,0,0
22,1133,1106218,Walkerville8,,1,1097,154204,0,0
22,1130,1100888,Walkerville8,,1,768,154204,0,0
22,1134,1102479,Walkerville8,,1,1243,154204,0,0
22,1133,1105668,Walkerville8,,0,1097,154188,0,0
22,1136,1105686,Walkerville8,,0,1543,154191,0,0
22,1133,1105703,Walkerville8,,0,1097,154191,0,0
22,1133,1106103,Walkerville8,,1,1097,154204,0,0
22,1133,1106198,Walkerville8,,1,1097,154204,0,0
22,1136,1106216,Walkerville8,,1,1543,154204,0,0
22,1137,1105037,Walkerville8,,0,1693,154191,0,0
22,1133,1105073,Walkerville8,,0,1097,154191,0,0
22,1133,1105678,Walkerville8,,0,1097,154188,0,0
22,1133,1105693,Walkerville8,,0,1097,154191,0,0
22,1137,1105712,Walkerville8,,0,1693,154191,0,0
22,1137,1105742,Walkerville8,,0,1693,154191,0,0
22,1137,1106207,Walkerville8,,1,1693,154204,0,0
22,1136,1106226,Walkerville8,,1,1543,154204,0,0
22,1137,1102477,Walkerville8,,1,1695,154204,0,0
22,1137,1102507,Walkerville8,,1,1695,154204,0,0
22,1137,1105052,Walkerville8,,0,1693,154191,0,0
22,1133,1105663,Walkerville8,,0,1100,154188,0,0
22,1136,1105731,Walkerville8,,0,1543,154191,0,0
22,1133,1106108,Walkerville8,,1,1097,154204,0,0
22,1133,1105053,Walkerville8,,0,1100,154191,0,0
22,1137,1105067,Walkerville8,,0,1693,154191,0,0
22,1133,1105673,Walkerville8,,0,1097,154188,0,0
22,1137,1105687,Walkerville8,,0,1693,154191,0,0
22,1133,1105723,Walkerville8,,0,1097,154191,0,0
22,1136,1105741,Walkerville8,,0,1543,154191,0,0
22,1133,1106098,Walkerville8,,1,1100,154204,0,0
22,1137,1105057,Walkerville8,,0,1695,154191,0,0
22,1137,1105072,Walkerville8,,0,1695,154191,0,0
22,1137,1105087,Walkerville8,,0,1695,154191,0,0
22,1137,1105677,Walkerville8,,0,1692,154188,0,0
22,1137,1105692,Walkerville8,,0,1692,154191,0,0
22,1135,1105860,Walkerville8,,1,1357,154204,0,0
22,1135,1106195,Walkerville8,,1,1392,154204,0,0
22,1133,1106228,Walkerville8,,1,1097,154204,0,0
22,1136,1105051,Walkerville8,,0,1543,154191,0,0
22,1133,1105058,Walkerville8,,0,1097,154191,0,0
22,1133,1105083,Walkerville8,,0,1100,154191,0,0
22,1136,1105721,Walkerville8,,0,1543,154191,0,0
22,1137,1105732,Walkerville8,,0,1693,154191,0,0
22,1137,1106237,Walkerville8,,1,1693,154204,0,0
22,1131,1107210,Walkerville8,,0,804,154188,0,0
22,1132,1100897,Walkerville8,,1,113192,154204,0,0
22,1132,1101085,Walkerville8,,0,113192,154188,0,0
22,1136,1101391,Walkerville8,,1,1542,154205,0,0
22,1131,1107357,Walkerville8,,1,804,154204,0,0
22,1131,1107408,Walkerville8,,0,804,154188,0,0
22,1131,1107675,Walkerville8,,1,804,154204,0,0
22,1132,1100895,Walkerville8,,1,113192,154204,0,0
22,1132,1101087,Walkerville8,,0,113192,154188,0,0
22,1136,1102506,Walkerville8,,1,1545,154204,0,0
22,1135,1102470,Walkerville8,,1,1393,154204,0,0
22,1137,1105737,Walkerville8,,0,1692,154191,0,0
22,1137,1106102,Walkerville8,,1,1695,154204,0,0
22,1137,1106232,Walkerville8,,1,1692,154204,0,0
22,1135,1102515,Walkerville8,,1,1393,154204,0,0
22,1134,1105029,Walkerville8,,0,1245,154191,0,0
22,1137,1105062,Walkerville8,,0,1692,154191,0,0
22,1137,1105667,Walkerville8,,0,1695,154188,0,0
22,1137,1105717,Walkerville8,,0,1692,154191,0,0
22,1137,1106202,Walkerville8,,1,1692,154204,0,0
22,1135,1105040,Walkerville8,,0,1392,154191,0,0
22,1135,1105055,Walkerville8,,0,1395,154191,0,0
22,1134,1105059,Walkerville8,,0,1243,154191,0,0
22,1131,1107355,Walkerville8,,1,804,154204,0,0
22,1131,1107356,Walkerville8,,1,804,154204,0,0
22,1131,1107406,Walkerville8,,0,804,154188,0,0
22,1132,1100899,Walkerville8,,1,113192,154204,0,0
22,1132,1101045,Walkerville8,,0,113192,154188,0,0
22,1131,1107209,Walkerville8,,0,804,154188,0,0
22,1131,1107402,Walkerville8,,0,804,154188,0,0
22,1131,1107677,Walkerville8,,1,804,154204,0,0
22,1132,1100903,Walkerville8,,1,113192,154204,0,0
22,1132,1100905,Walkerville8,,1,113192,154204,0,0
22,1132,1101077,Walkerville8,,0,113192,154188,0,0
22,1132,1101079,Walkerville8,,0,113192,154188,0,0
22,1136,1102481,Walkerville8,,1,1542,154204,0,0
22,1136,1102496,Walkerville8,,1,1542,154204,0,0
22,1136,1102511,Walkerville8,,1,1542,154204,0,0
22,1131,1107685,Walkerville8,,1,804,154204,0,0
22,1136,1105061,Walkerville8,,0,1542,154191,0,0
22,1136,1105681,Walkerville8,,0,1542,154188,0,0
22,1136,1106231,Walkerville8,,1,1542,154204,0,0
22,1131,1107681,Walkerville8,,1,804,154204,0,0
22,1131,1107683,Walkerville8,,1,804,154204,0,0
22,1136,1105726,Walkerville8,,0,1542,154191,0,0
22,1136,1106111,Walkerville8,,1,1542,154204,0,0
22,1133,1105028,Walkerville8,,0,1099,154191,0,0
22,1136,1106101,Walkerville8,,1,1545,154204,0,0
22,1132,1100889,Walkerville8,,1,113192,154204,0,0
22,1133,1102448,Walkerville8,,1,1099,154204,0,0
22,1136,1102461,Walkerville8,,1,1542,154204,0,0
22,1133,1102463,Walkerville8,,1,1099,154204,0,0
22,1131,1107212,Walkerville8,,0,804,154188,0,0
22,1135,1102485,Walkerville8,,1,1393,154204,0,0
22,1135,1106225,Walkerville8,,1,1393,154204,0,0
22,1137,1102497,Walkerville8,,1,1692,154204,0,0
22,1137,1102512,Walkerville8,,1,1692,154204,0,0
22,1135,1105720,Walkerville8,,0,1393,154191,0,0
22,1135,1106235,Walkerville8,,1,1393,154204,0,0
22,1137,1105727,Walkerville8,,0,1692,154191,0,0
22,1137,1106112,Walkerville8,,1,1692,154204,0,0
22,1137,1105077,Walkerville8,,0,1692,154191,0,0
22,1137,1105672,Walkerville8,,0,1692,154188,0,0
22,1137,1105697,Walkerville8,,0,1692,154191,0,0
22,1137,1106222,Walkerville8,,1,1692,154204,0,0
22,1137,1105042,Walkerville8,,0,1692,154191,0,0
22,1135,1105065,Walkerville8,,0,1393,154191,0,0
22,1135,1105080,Walkerville8,,0,1393,154191,0,0
22,1135,1105685,Walkerville8,,0,1393,154191,0,0
22,1135,1105700,Walkerville8,,0,1393,154191,0,0
22,1135,1106215,Walkerville8,,1,1393,154204,0,0
22,1135,1105710,Walkerville8,,0,1393,154191,0,0
22,1134,1105679,Walkerville8,,0,1243,154188,0,0
22,1135,1105690,Walkerville8,,0,1392,154191,0,0
22,1135,1105715,Walkerville8,,0,1392,154191,0,0
22,1134,1105724,Walkerville8,,0,1243,154191,0,0
22,1134,1106229,Walkerville8,,1,1243,154204,0,0
22,1135,1105070,Walkerville8,,0,1395,154191,0,0
22,1135,1105675,Walkerville8,,0,1392,154188,0,0
22,1134,1105694,Walkerville8,,0,1243,154191,0,0
22,1134,1106109,Walkerville8,,1,1243,154204,0,0
22,1135,1106210,Walkerville8,,1,1392,154204,0,0
22,1134,1105669,Walkerville8,,0,1243,154188,0,0
22,1135,1105670,Walkerville8,,0,1392,154188,0,0
22,1134,1105734,Walkerville8,,0,1243,154191,0,0
22,1134,1106199,Walkerville8,,1,1243,154204,0,0
22,1135,1106200,Walkerville8,,1,1392,154204,0,0
22,1130,1100894,Walkerville8,,1,768,154204,0,0
22,1130,1101086,Walkerville8,,0,768,154188,0,0
22,1134,1102504,Walkerville8,,1,1246,154204,0,0
22,1135,1102505,Walkerville8,,1,1395,154204,0,0
22,1130,1100904,Walkerville8,,1,768,154204,0,0
22,1130,1100932,Walkerville8,,1,768,154204,0,0
22,1130,1101078,Walkerville8,,0,768,154188,0,0
22,1130,1101080,Walkerville8,,0,768,154188,0,0
22,1135,1102480,Walkerville8,,1,1392,154204,0,0
22,1135,1102495,Walkerville8,,1,1392,154204,0,0
22,1135,1105735,Walkerville8,,0,1392,154191,0,0
22,1134,1106104,Walkerville8,,1,1243,154204,0,0
22,1134,1105039,Walkerville8,,0,1243,154191,0,0
22,1134,1105054,Walkerville8,,0,1246,154191,0,0
22,1135,1105695,Walkerville8,,0,1392,154191,0,0
22,1135,1105725,Walkerville8,,0,1392,154191,0,0
22,1135,1106110,Walkerville8,,1,1392,154204,0,0
22,1134,1106209,Walkerville8,,1,1243,154204,0,0
22,1130,1100898,Walkerville8,,1,768,154204,0,0
22,1130,1100900,Walkerville8,,1,768,154204,0,0
22,1130,1100902,Walkerville8,,1,768,154204,0,0
22,1130,1101074,Walkerville8,,0,768,154188,0,0
22,1130,1101076,Walkerville8,,0,768,154188,0,0
22,1134,1102459,Walkerville8,,1,1243,154204,0,0
22,1135,1105075,Walkerville8,,0,1392,154191,0,0
22,1134,1105084,Walkerville8,,0,1246,154191,0,0
22,1135,1105665,Walkerville8,,0,1395,154188,0,0
22,1134,1105674,Walkerville8,,0,1243,154188,0,0
22,1134,1105704,Walkerville8,,0,1243,154191,0,0
22,1134,1106099,Walkerville8,,1,1246,154204,0,0
22,1135,1106220,Walkerville8,,1,1392,154204,0,0
22,1135,1105060,Walkerville8,,0,1392,154191,0,0
22,1134,1105074,Walkerville8,,0,1243,154191,0,0
22,1135,1105085,Walkerville8,,0,1395,154191,0,0
22,1135,1105680,Walkerville8,,0,1392,154188,0,0
22,1135,1105705,Walkerville8,,0,1392,154191,0,0
22,1135,1106105,Walkerville8,,1,1392,154204,0,0
22,1130,1100890,Walkerville8,,1,768,154204,0,0
22,1130,1101082,Walkerville8,,0,768,154188,0,0
22,1135,1102490,Walkerville8,,1,1395,154204,0,0
22,1134,1102494,Walkerville8,,1,1243,154204,0,0
22,1134,1105069,Walkerville8,,0,1246,154191,0,0
22,1134,1105664,Walkerville8,,0,1246,154188,0,0
22,1134,1105689,Walkerville8,,0,1243,154191,0,0
22,1134,1105714,Walkerville8,,0,1243,154191,0,0
22,1135,1106100,Walkerville8,,1,1395,154204,0,0
22,1134,1106194,Walkerville8,,1,1243,154204,0,0
22,1134,1105859,Walkerville8,,1,1207,154204,0,0
22,1134,1106219,Walkerville8,,1,1243,154204,0,0
22,1135,1106230,Walkerville8,,1,1392,154204,0,0
22,1134,1105044,Walkerville8,,0,1245,154191,0,0
22,1137,1105682,Walkerville8,,0,1692,154188,0,0
22,1137,1105707,Walkerville8,,0,1692,154191,0,0
22,1137,1106107,Walkerville8,,1,1692,154204,0,0
22,1135,1105050,Walkerville8,,0,1393,154191,0,0
22,1135,1105740,Walkerville8,,0,1393,154191,0,0
22,1137,1106212,Walkerville8,,1,1692,154204,0,0
22,1135,1105035,Walkerville8,,0,1393,154191,0,0
22,1135,1105730,Walkerville8,,0,1393,154191,0,0
22,1136,1105736,Walkerville8,,0,1542,154191,0,0
22,1136,1106201,Walkerville8,,1,1542,154204,0,0
22,1136,1105056,Walkerville8,,0,1545,154191,0,0
22,1136,1105071,Walkerville8,,0,1545,154191,0,0
22,1135,1106205,Walkerville8,,1,1393,154204,0,0
22,1136,1105676,Walkerville8,,0,1542,154188,0,0
22,1131,1107410,Walkerville8,,0,804,154188,0,0
22,1131,1107412,Walkerville8,,0,804,154188,0,0
22,1136,1105041,Walkerville8,,0,1542,154191,0,0
22,1133,1105043,Walkerville8,,0,1099,154191,0,0
22,1136,1105086,Walkerville8,,0,1545,154191,0,0
22,1136,1105706,Walkerville8,,0,1542,154191,0,0
22,1136,1106106,Walkerville8,,1,1542,154204,0,0
22,1136,1106211,Walkerville8,,1,1542,154204,0,0
22,1136,1105666,Walkerville8,,0,1545,154188,0,0
22,1136,1105691,Walkerville8,,0,1542,154191,0,0
22,1136,1105716,Walkerville8,,0,1542,154191,0,0
22,1136,1106221,Walkerville8,,1,1542,154204,0,0
22,1131,1107211,Walkerville8,,0,804,154188,0,0
22,1131,1107354,Walkerville8,,1,804,154204,0,0
22,1131,1107404,Walkerville8,,0,804,154188,0,0
22,1131,1107679,Walkerville8,,1,804,154204,0,0
22,1136,1105076,Walkerville8,,0,1542,154191,0,0
22,1136,1105671,Walkerville8,,0,1542,154188,0,0
22,1136,1105696,Walkerville8,,0,1542,154191,0,0
23,1133,1102828,Parent14,,0,1104,154216,0,0
23,1135,1102860,Parent14,,0,1400,154216,0,0
23,1133,1104418,Parent14,,1,1104,154222,0,0
23,1133,1101803,Parent14,,0,1104,154216,0,0
23,1135,1102850,Parent14,,0,1400,154216,0,0
23,1137,1101792,Parent14,,0,1699,154216,0,0
23,1137,1102842,Parent14,,0,1699,154216,0,0
23,1137,1101812,Parent14,,0,1699,154216,0,0
23,1137,1103652,Parent14,,1,1699,154222,0,0
23,1134,1104424,Parent14,,1,1249,154222,0,0
23,1137,1101807,Parent14,,0,1699,154216,0,0
23,1137,1103527,Parent14,,1,1699,154222,0,0
23,1137,1103662,Parent14,,1,1699,154222,0,0
23,1137,1104392,Parent14,,1,1699,154222,0,0
23,1134,1102834,Parent14,,0,1249,154216,0,0
23,1133,1103523,Parent14,,1,1104,154222,0,0
23,1133,1104388,Parent14,,1,1104,154222,0,0
23,1133,1101798,Parent14,,0,1104,154216,0,0
23,1135,1101815,Parent14,,0,1400,154216,0,0
23,1135,1101795,Parent14,,0,1399,154216,0,0
23,1137,1104382,Parent14,,1,1699,154222,0,0
23,1134,1103649,Parent14,,1,1250,154222,0,0
23,1135,1103660,Parent14,,1,1399,154222,0,0
23,1135,1104400,Parent14,,1,1399,154222,0,0
23,1134,1101799,Parent14,,0,1250,154216,0,0
23,1134,1102854,Parent14,,0,1250,154216,0,0
23,1134,1103519,Parent14,,1,1250,154222,0,0
23,1134,1103654,Parent14,,1,1250,154222,0,0
23,1134,1101784,Parent14,,0,1249,154216,0,0
23,1137,1102867,Parent14,,0,1699,154216,0,0
23,1136,1101791,Parent14,,0,1549,154216,0,0
23,1136,1101806,Parent14,,0,1549,154216,0,0
23,1136,1103526,Parent14,,1,1549,154222,0,0
23,1136,1102841,Parent14,,0,1549,154216,0,0
23,1136,1102846,Parent14,,0,1549,154216,0,0
23,1136,1103521,Parent14,,1,1549,154222,0,0
23,1133,1102858,Parent14,,0,1105,154216,0,0
23,1133,1102853,Parent14,,0,1104,154216,0,0
23,1133,1103518,Parent14,,1,1104,154222,0,0
23,1133,1103653,Parent14,,1,1104,154222,0,0
23,1133,1101808,Parent14,,0,1104,154216,0,0
23,1133,1102843,Parent14,,0,1104,154216,0,0
23,1133,1103648,Parent14,,1,1104,154222,0,0
23,1133,1101788,Parent14,,0,1104,154216,0,0
23,1133,1102838,Parent14,,0,1104,154216,0,0
23,1133,1102863,Parent14,,0,1104,154216,0,0
23,1133,1104378,Parent14,,1,1104,154222,0,0
23,1134,1104409,Parent14,,1,1250,154222,0,0
23,1134,1104379,Parent14,,1,1250,154222,0,0
23,1134,1101809,Parent14,,0,1250,154216,0,0
23,1135,1102845,Parent14,,0,1399,154216,0,0
23,1135,1103525,Parent14,,1,1399,154222,0,0
23,1134,1104419,Parent14,,1,1250,154222,0,0
23,1133,1102848,Parent14,,0,1105,154216,0,0
23,1135,1101805,Parent14,,0,1399,154216,0,0
23,1135,1101810,Parent14,,0,1399,154216,0,0
23,1134,1102839,Parent14,,0,1250,154216,0,0
23,1135,1103650,Parent14,,1,1399,154222,0,0
23,1135,1104390,Parent14,,1,1399,154222,0,0
23,1137,1102832,Parent14,,0,1699,154216,0,0
23,1137,1102857,Parent14,,0,1699,154216,0,0
23,1137,1103657,Parent14,,1,1699,154222,0,0
23,1137,1104412,Parent14,,1,1699,154222,0,0
23,1135,1104415,Parent14,,1,1398,154222,0,0
23,1137,1101787,Parent14,,0,1698,154216,0,0
23,1133,1101793,Parent14,,0,1104,154216,0,0
23,1134,1101789,Parent14,,0,1250,154216,0,0
23,1135,1101790,Parent14,,0,1399,154216,0,0
23,1134,1102829,Parent14,,0,1250,154216,0,0
23,1134,1102844,Parent14,,0,1250,154216,0,0
23,1134,1103524,Parent14,,1,1250,154222,0,0
23,1135,1104420,Parent14,,1,1399,154222,0,0
23,1133,1103658,Parent14,,1,1104,154222,0,0
23,1133,1104398,Parent14,,1,1104,154222,0,0
23,1134,1101804,Parent14,,0,1250,154216,0,0
23,1135,1102840,Parent14,,0,1399,154216,0,0
23,1135,1102865,Parent14,,0,1399,154216,0,0
23,1135,1103520,Parent14,,1,1399,154222,0,0
23,1134,1104389,Parent14,,1,1250,154222,0,0
23,1135,1104385,Parent14,,1,1400,154222,0,0
23,1135,1101800,Parent14,,0,1399,154216,0,0
23,1135,1103655,Parent14,,1,1399,154222,0,0
23,1135,1104380,Parent14,,1,1399,154222,0,0
23,1134,1101794,Parent14,,0,1250,154216,0,0
23,1133,1104413,Parent14,,1,1103,154222,0,0
23,1137,1104387,Parent14,,1,1700,154222,0,0
23,1133,1101783,Parent14,,0,1103,154216,0,0
23,1137,1101817,Parent14,,0,1700,154216,0,0
23,1135,1102830,Parent14,,0,1399,154216,0,0
23,1135,1102855,Parent14,,0,1399,154216,0,0
23,1134,1102864,Parent14,,0,1250,154216,0,0
23,1134,1103659,Parent14,,1,1250,154222,0,0
23,1135,1104410,Parent14,,1,1399,154222,0,0
23,1134,1104399,Parent14,,1,1250,154222,0,0
23,1133,1104383,Parent14,,1,1105,154222,0,0
23,1133,1101813,Parent14,,0,1105,154216,0,0
23,1135,1104405,Parent14,,1,1400,154222,0,0
23,1133,1104403,Parent14,,1,1105,154222,0,0
23,1136,1104426,Parent14,,1,1548,154222,0,0
23,1133,1104408,Parent14,,1,1104,154222,0,0
23,1135,1104395,Parent14,,1,1400,154222,0,0
23,1137,1101802,Parent14,,0,1699,154216,0,0
23,1133,1104393,Parent14,,1,1105,154222,0,0
23,1137,1103522,Parent14,,1,1699,154222,0,0
23,1137,1104422,Parent14,,1,1699,154222,0,0
23,1137,1101797,Parent14,,0,1699,154216,0,0
23,1137,1102847,Parent14,,0,1699,154216,0,0
23,1134,1104414,Parent14,,1,1249,154222,0,0
23,1137,1104402,Parent14,,1,1699,154222,0,0
23,1137,1104427,Parent14,,1,1698,154222,0,0
23,1134,1101814,Parent14,,0,1251,154216,0,0
23,1135,1102835,Parent14,,0,1398,154216,0,0
23,1137,1102837,Parent14,,0,1698,154216,0,0
23,1137,1104417,Parent14,,1,1698,154222,0,0
23,1134,1104394,Parent14,,1,1251,154222,0,0
23,1134,1104404,Parent14,,1,1251,154222,0,0
23,1136,1101801,Parent14,,0,1549,154216,0,0
23,1137,1102852,Parent14,,0,1700,154216,0,0
23,1136,1103656,Parent14,,1,1549,154222,0,0
23,1136,1104381,Parent14,,1,1549,154222,0,0
23,1136,1104406,Parent14,,1,1550,154222,0,0
23,1136,1101796,Parent14,,0,1549,154216,0,0
23,1136,1102866,Parent14,,0,1549,154216,0,0
23,1136,1104401,Parent14,,1,1549,154222,0,0
23,1136,1102861,Parent14,,0,1550,154216,0,0
23,1137,1102862,Parent14,,0,1700,154216,0,0
23,1136,1103661,Parent14,,1,1549,154222,0,0
23,1136,1104421,Parent14,,1,1549,154222,0,0
23,1136,1102831,Parent14,,0,1549,154216,0,0
23,1136,1102856,Parent14,,0,1549,154216,0,0
23,1134,1102859,Parent14,,0,1251,154216,0,0
23,1134,1104384,Parent14,,1,1251,154222,0,0
23,1137,1104397,Parent14,,1,1700,154222,0,0
23,1136,1101786,Parent14,,0,1548,154216,0,0
23,1136,1104386,Parent14,,1,1550,154222,0,0
23,1136,1101816,Parent14,,0,1550,154216,0,0
23,1136,1104396,Parent14,,1,1550,154222,0,0
23,1136,1102836,Parent14,,0,1548,154216,0,0
23,1136,1102851,Parent14,,0,1550,154216,0,0
23,1136,1104416,Parent14,,1,1548,154222,0,0
23,1136,1101811,Parent14,,0,1549,154216,0,0
23,1133,1102833,Parent14,,0,1103,154216,0,0
23,1136,1103651,Parent14,,1,1549,154222,0,0
23,1133,1104423,Parent14,,1,1103,154222,0,0
23,1136,1104411,Parent14,,1,1549,154222,0,0
23,1131,1107126,Parent14,,0,810,154216,0,0
23,1131,1107128,Parent14,,0,810,154216,0,0
23,1131,1107560,Parent14,,1,810,154222,0,0
23,1131,1107562,Parent14,,1,810,154222,0,0
23,1131,1107130,Parent14,,0,810,154216,0,0
23,1131,1107132,Parent14,,0,810,154216,0,0
23,1131,1107564,Parent14,,1,810,154222,0,0
23,1131,1107566,Parent14,,1,810,154222,0,0
23,1131,1107123,Parent14,,0,810,154216,0,0
23,1131,1107124,Parent14,,0,810,154216,0,0
23,1137,1104407,Parent14,,1,1700,154222,0,0
23,1136,1104391,Parent14,,1,1549,154222,0,0
23,1131,1107557,Parent14,,1,810,154222,0,0
23,1131,1107558,Parent14,,1,810,154222,0,0
23,1131,1107129,Parent14,,0,810,154216,0,0
23,1131,1107131,Parent14,,0,810,154216,0,0
23,1134,1102849,Parent14,,0,1251,154216,0,0
23,1131,1107563,Parent14,,1,810,154222,0,0
23,1131,1107565,Parent14,,1,810,154222,0,0
23,1135,1101785,Parent14,,0,1398,154216,0,0
23,1135,1104425,Parent14,,1,1398,154222,0,0
23,1131,1107127,Parent14,,0,810,154216,0,0
23,1131,1107559,Parent14,,1,810,154222,0,0
23,1131,1107125,Parent14,,0,810,154216,0,0
23,1131,1107561,Parent14,,1,810,154222,0,0
24,1132,1100987,TunnelBus,,1,113210,154228,0,0
24,1132,1101033,TunnelBus,,0,113210,154226,0,0
24,1132,1100989,TunnelBus,,1,113210,154228,0,0
24,1132,1101041,TunnelBus,,0,113210,154226,0,0
24,1132,1101039,TunnelBus,,0,113210,154226,0,0
24,1130,1101050,TunnelBus,,1,74282,154228,0,0
24,1130,1101020,TunnelBus,,0,74282,154226,0,0
24,1130,1100984,TunnelBus,,1,81078,154228,0,0
24,1130,1101034,TunnelBus,,0,81078,154226,0,0
24,1132,1101047,TunnelBus,,1,113210,154228,0,0
24,1133,1104228,TunnelBus,,1,74287,154228,0,0
24,1133,1104208,TunnelBus,,1,74287,154228,0,0
24,1133,1104483,TunnelBus,,1,74287,154228,0,0
24,1130,1101040,TunnelBus,,0,81078,154226,0,0
24,1130,1101038,TunnelBus,,0,81078,154226,0,0
24,1132,1100985,TunnelBus,,1,113210,154228,0,0
24,1132,1101037,TunnelBus,,0,113210,154226,0,0
24,1132,1101035,TunnelBus,,0,113210,154226,0,0
24,1133,1104243,TunnelBus,,1,74287,154228,0,0
24,1133,1104488,TunnelBus,,1,74287,154228,0,0
24,1130,1100988,TunnelBus,,1,81078,154228,0,0
24,1133,1104218,TunnelBus,,1,74287,154228,0,0
24,1136,1104236,TunnelBus,,1,74283,154228,0,0
24,1136,1104206,TunnelBus,,1,74283,154228,0,0
24,1136,1104481,TunnelBus,,1,74283,154228,0,0
24,1136,1104251,TunnelBus,,1,74283,154228,0,0
24,1136,1104226,TunnelBus,,1,74283,154228,0,0
24,1133,1104213,TunnelBus,,1,74287,154228,0,0
24,1133,1104473,TunnelBus,,1,74287,154228,0,0
24,1130,1100990,TunnelBus,,1,81078,154228,0,0
24,1130,1101032,TunnelBus,,0,81078,154226,0,0
24,1132,1100991,TunnelBus,,1,113210,154228,0,0
24,1137,1104482,TunnelBus,,1,74286,154228,0,0
24,1133,1104248,TunnelBus,,1,74287,154228,0,0
24,1133,1104233,TunnelBus,,1,74287,154228,0,0
24,1133,1104433,TunnelBus,,1,74287,154228,0,0
24,1133,1104478,TunnelBus,,1,74287,154228,0,0
24,1133,1106938,TunnelBus,,0,74287,154226,0,0
24,1130,1100986,TunnelBus,,1,81078,154228,0,0
24,1130,1101036,TunnelBus,,0,81078,154226,0,0
24,1131,1106960,TunnelBus,,0,74363,154226,0,0
24,1133,1106883,TunnelBus,,0,74287,154226,0,0
24,1136,1104241,TunnelBus,,1,74283,154228,0,0
24,1136,1104211,TunnelBus,,1,74283,154228,0,0
24,1136,1104476,TunnelBus,,1,74283,154228,0,0
24,1133,1106898,TunnelBus,,0,74287,154226,0,0
24,1133,1106913,TunnelBus,,0,74287,154226,0,0
